,ACCIDENT_YEAR,BICYCLE_ACCIDENT,COLLISION_DATE,COLLISION_SEVERITY,COLLISION_TIME,COUNT_BICYCLIST_INJURED,COUNT_BICYCLIST_KILLED,DAY_OF_WEEK,DIRECTION,DISTANCE,INTERSECTION,LATITUDE,LONGITUDE,NUMBER_INJURED,NUMBER_KILLED,PRIMARY_RD,PROC_DATE,SECONDARY_RD,WEATHER_1,MONTH,DAY
0,2017,Y,20170428,1,1128,0,1,5,,0.0,Y,37.77798,-122.39173,0,1,MISSION BAY SOUTH BL,20180614,3RD ST,A,04,28
1,2017,Y,20170613,0,40,0,0,2,,0.0,Y,37.714934,-122.459089,0,0,CAPITOL AV,20170719,LOBOS ST,A,06,13
2,2017,Y,20170603,3,1300,1,0,6,S,50.0,N,37.757029,-122.418899,1,0,MISSION ST,20170725,21ST ST,A,06,03
3,2017,Y,20170606,4,1000,1,0,2,W,60.0,N,37.779554,-122.431974,1,0,GOLDEN GATE AV,20170720,FILLMORE ST,A,06,06
4,2017,Y,20170614,3,1757,1,0,3,S,25.0,N,37.777971,-122.409396,1,0,7TH ST,20170719,HOWARD ST,A,06,14
5,2017,Y,20170613,3,1450,1,0,2,,0.0,Y,37.805825,-122.411966,1,0,MARKET ST,20170719,POWELL ST,A,06,13
6,2017,Y,20170612,4,820,1,0,1,E,1.0,N,37.793787,-122.402974,1,0,SACRAMENTO ST,20170719,MONTGOMERY ST,-,06,12
7,2017,Y,20170614,2,1155,1,0,3,,0.0,Y,37.786102,-122.418117,1,0,GEARY ST,20180328,LARKIN ST,A,06,14
8,2017,Y,20170609,4,857,1,0,5,,0.0,N,37.778388,-122.396452,1,0,BRANNAN ST,20170724,4TH ST,-,06,09
9,2017,Y,20170610,4,1619,1,0,6,W,50.0,N,37.790998,-122.417405,1,0,CALIFORNIA ST,20170720,HYDE ST,A,06,10
10,2017,Y,20170601,2,2036,1,0,4,N,7.0,N,37.805798,-122.442288,1,0,SCOTT ST,20170720,MARINA BL,A,06,01
11,2017,Y,20170609,3,2159,1,0,5,S,100.0,N,37.790577,-122.42069,2,0,POLK ST,20170720,CALIFORNIA ST,A,06,09
12,2017,Y,20170601,3,2109,1,0,4,S,132.0,N,37.790044,-122.402195,1,0,MONTGOMERY ST,20170726,SUTTER ST,-,06,01
13,2017,Y,20170601,4,1445,1,0,4,,0.0,Y,37.770759,-122.433562,1,0,WALLER ST,20170726,PIERCE ST,A,06,01
14,2017,Y,20170602,4,6,1,0,5,,0.0,Y,37.788694,-122.435488,1,0,STEINER ST,20170726,CALIFORNIA ST,A,06,02
15,2017,Y,20170622,3,950,1,0,4,,0.0,Y,37.772438,-122.422545,1,0,MARKET ST,20170829,VALENCIA ST,A,06,22
16,2017,Y,20170217,3,1434,1,0,5,,0.0,Y,37.795723,-122.423491,1,0,VAN NESS AV,20170801,BROADWAY ST,C,02,17
17,2017,Y,20170222,3,927,1,0,3,,0.0,Y,37.780712,-122.415329,1,0,MCALLISTER ST,20170316,HYDE ST,A,02,22
18,2017,Y,20170212,4,1605,1,0,7,,0.0,Y,37.783101,-122.419175,1,0,POLK ST,20170316,EDDY ST,A,02,12
19,2017,Y,20170213,3,1708,1,0,1,W,125.0,N,37.780961,-122.408716,1,0,MISSION ST,20170316,6TH ST,A,02,13
20,2017,Y,20170216,2,2200,1,0,4,S,15.0,N,37.772985,-122.445916,1,0,MASONIC AV,20170321,FELL ST,A,02,16
21,2017,Y,20170218,4,1934,0,0,6,W,25.0,N,37.780495,-122.412516,1,0,MARKET ST,20170320,7TH ST,A,02,18
22,2017,Y,20170222,3,948,1,0,3,,0.0,Y,37.778402,-122.409956,1,0,7TH ST,20170316,NATOMA ST,B,02,22
23,2017,Y,20170220,3,948,1,0,1,,0.0,Y,37.778402,-122.409956,1,0,7TH ST,20170316,NATOMA ST,A,02,20
24,2017,Y,20170228,4,1822,1,0,2,S,100.0,N,37.773044,-122.403233,1,0,7TH ST,20170315,BRANNAN ST,A,02,28
25,2017,Y,20170222,4,1925,1,0,3,,0.0,Y,37.77884,-122.430136,1,0,MCALLISTER ST,20170315,WEBSTER ST,A,02,22
26,2017,Y,20170211,4,1500,1,0,6,,0.0,Y,37.788226,-122.420216,1,0,POLK ST,20170315,FERN ST,A,02,11
27,2017,Y,20170204,3,2129,1,0,6,N,92.0,N,37.759294,-122.434841,1,0,CASTRO ST,20170315,19TH ST,A,02,04
28,2017,Y,20170207,4,23,1,0,2,W,23.0,N,37.765104,-122.418584,1,0,16TH ST,20170315,CAPP ST,C,02,07
29,2017,Y,20170214,3,1246,1,0,2,E,297.0,N,37.781491,-122.404946,1,0,HOWARD ST,20170315,5TH ST,A,02,14
30,2017,Y,20170215,4,808,1,0,3,,0.0,Y,37.780495,-122.412516,1,0,MARKET ST,20170315,7TH ST,B,02,15
31,2017,Y,20170215,4,1333,1,0,3,E,12.0,N,37.748407,-122.408724,1,0,CESAR CHAVEZ,20170315,BRYANT ST,A,02,15
32,2017,Y,20170204,4,1535,1,0,6,W,4.0,N,37.755252,-122.389944,1,0,23RD ST,20170316,MINNESOTA ST,A,02,04
33,2017,Y,20170210,3,1214,1,0,5,N,55.0,N,37.779869,-122.43709,1,0,SCOTT ST,20170317,TURK ST,A,02,10
34,2017,Y,20170224,3,555,1,0,5,,0.0,Y,37.762764,-122.430724,1,0,17TH ST,20170323,SANCHEZ ST,A,02,24
35,2017,Y,20170207,3,2117,1,0,2,,0.0,Y,37.770678,-122.424823,1,0,MARKET ST,20170317,GUERRERO ST,A,02,07
36,2017,Y,20170218,4,1640,1,0,6,,0.0,Y,37.800849,-122.399251,1,0,THE EMBARCADERO,20170323,GREEN ST,A,02,18
37,2017,Y,20170209,3,743,1,0,4,,0.0,Y,37.771778,-122.440562,1,0,BAKER ST,20170316,PAGE ST,B,02,09
38,2017,Y,20170216,4,1840,1,0,4,,0.0,Y,37.774483,-122.389937,1,0,CHANNEL ST,20170316,3RD ST,A,02,16
39,2017,Y,20170211,0,1632,0,0,6,E,6.0,N,37.755311,-122.420972,0,0,22ND ST,20170320,VALENCIA ST,A,02,11
40,2017,Y,20170321,0,1755,0,0,2,,0.0,Y,37.770374,-122.40973,0,0,10TH ST,20170411,BRYANT ST,A,03,21
41,2017,Y,20170301,4,734,1,0,3,,0.0,Y,37.771268,-122.405475,1,0,8TH ST,20170413,BRANNAN ST,A,03,01
42,2017,Y,20170601,3,1842,1,0,4,W,100.0,N,37.779347,-122.511537,1,0,POINT LOBOS AV,20170719,MERRIE WY,A,06,01
43,2017,Y,20170604,4,1844,1,0,7,,0.0,Y,37.773401,-122.465887,1,0,FULTON ST,20170720,8TH AV,A,06,04
44,2017,Y,20170606,3,2007,1,0,2,,0.0,Y,37.748167,-122.420296,1,0,VALENCIA ST,20170720,CESAR CHAVEZ,A,06,06
45,2017,Y,20170604,3,2052,1,0,7,,0.0,Y,37.744025,-122.420897,1,0,MISSION ST,20170720,29TH ST,A,06,04
46,2017,Y,20170401,4,1157,1,0,6,,0.0,Y,37.769452,-122.429137,1,0,CHURCH ST,20170413,DUBOCE AV,A,04,01
47,2017,Y,20170105,2,715,1,0,4,W,141.0,N,37.762852,-122.493195,1,0,IRVING ST,20170215,34TH AV,A,01,05
48,2017,Y,20170125,3,830,1,0,3,,0.0,Y,37.731516,-122.436758,1,0,MONTEREY BL,20170215,CIRCULAR AV,A,01,25
49,2017,Y,20170115,0,940,0,0,7,,0.0,Y,37.715803,-122.456122,0,0,PLYMOUTH ST,20170228,MINERVA ST,A,01,15
50,2017,Y,20170111,3,1800,1,0,3,,0.0,Y,37.72047,-122.43041,1,0,PERSIA AV,20170215,VIENNA ST,A,01,11
51,2017,Y,20170108,0,1135,0,0,7,N,150.0,N,37.762225,-122.466178,0,0,9TH AV,20170303,JUDAH ST,C,01,08
52,2017,Y,20170124,3,30,1,0,2,N,1300.0,N,37.78008,-122.420168,1,0,RT 101,20180210,BAYSHORE BL,B,01,24
53,2017,Y,20170107,4,1421,1,0,6,E,5.0,N,37.780712,-122.415329,1,0,MCALLISTER ST,20170216,HYDE ST,C,01,07
54,2017,Y,20170127,4,2145,1,0,5,,0.0,Y,37.764432,-122.408484,1,0,17TH ST,20170222,HAMPSHIRE ST,A,01,27
55,2017,Y,20170111,4,1223,1,0,3,,0.0,Y,37.771268,-122.405475,1,0,BRANNAN ST,20170215,8TH ST,A,01,11
56,2017,Y,20170120,3,230,0,0,5,N,2.0,N,37.781326,-122.395835,1,0,3RD ST,20170306,BRYANT ST,B,01,20
57,2017,Y,20170108,4,1929,1,0,7,S,10.0,N,37.788547,-122.401848,1,0,NEW MONTGOMERY,20170215,MINNA ST,A,01,08
58,2017,Y,20170120,4,130,1,0,5,,0.0,Y,37.760433,-122.415981,1,0,19TH ST,20170215,SHOTWELL ST,C,01,20
59,2017,Y,20170117,2,1813,1,0,2,,0.0,Y,37.755311,-122.420972,1,0,VALENCIA ST,20170215,22ND ST,A,01,17
60,2017,Y,20170117,4,1934,1,0,2,S,105.0,N,37.78828,-122.438781,1,0,SCOTT ST,20170214,CALIFORNIA ST,A,01,17
61,2017,Y,20170117,3,820,1,0,2,E,170.0,N,37.788699,-122.40521,1,0,POST ST,20170531,GRANT ST,A,01,17
62,2017,Y,20170113,3,2000,1,0,5,,0.0,Y,37.780775,-122.449826,1,0,ANZA ST,20170215,COLLINS ST,A,01,13
63,2017,Y,20170126,3,930,1,0,4,S,45.0,N,37.79075,-122.404048,1,0,KEARNY ST,20170215,BUSH ST,A,01,26
64,2017,Y,20170115,3,1350,1,0,7,,0.0,Y,37.760118,-122.421429,1,0,VALENCIA ST,20170215,19TH ST,-,01,15
65,2017,Y,20170111,4,1730,1,0,3,,0.0,Y,37.776278,-122.389944,1,0,3RD ST,20170215,TERRY A FRANCOIS BL,B,01,11
66,2017,Y,20170115,3,1905,1,0,7,S,110.0,N,37.768149,-122.422214,1,0,VALENCIA ST,20170215,14TH ST,A,01,15
67,2017,Y,20170109,4,1100,1,0,1,,0.0,Y,37.7497,-122.39729,1,0,CESAR CHAVEZ,20170215,EVANS AV,A,01,09
68,2017,Y,20170106,4,828,1,0,5,E,84.0,N,37.798579,-122.401053,1,0,BROADWAY ST,20170306,BATTERY ST,A,01,06
69,2017,Y,20170131,3,1856,1,0,2,W,97.0,N,37.777966,-122.393891,1,0,TOWNSEND ST,20170221,LUSK ST,A,01,31
70,2017,Y,20170124,2,1740,1,0,2,W,43.0,N,37.806425,-122.40717,1,0,BAY ST,20170221,KEARNY ST,A,01,24
71,2017,Y,20170131,4,1923,1,0,2,E,87.0,N,37.78131,-122.440814,1,0,ELLIS ST,20170221,BRODERICK ST,A,01,31
72,2017,Y,20170131,4,1031,1,0,2,E,250.0,N,37.783265,-122.402715,1,0,HOWARD ST,20170221,4TH ST,A,01,31
73,2017,Y,20170125,4,1010,1,0,3,S,285.0,N,37.753704,-122.420816,1,0,VALENCIA ST,20170531,23RD ST,A,01,25
74,2017,Y,20170119,3,748,1,0,4,S,58.0,N,37.775735,-122.393438,1,0,4TH ST,20170221,BERRY ST,A,01,19
75,2017,Y,20170115,2,115,1,0,7,N,7.0,N,37.766545,-122.422047,1,0,VALENCIA ST,20170221,15TH ST,A,01,15
76,2017,Y,20170117,4,1423,1,0,2,N,93.0,N,37.782597,-122.430727,1,0,WEBSTER ST,20170221,ELLIS ST,A,01,17
77,2017,Y,20170107,0,1836,0,0,6,S,10.0,N,37.771476,-122.435388,0,0,HAIGHT ST,20170223,SCOTT ST,B,01,07
78,2017,Y,20170127,0,1240,0,0,5,,0.0,Y,37.763245,-122.422759,0,0,17TH ST,20170217,ALBION ST,A,01,27
79,2017,Y,20170225,3,1239,1,0,6,W,329.0,N,37.771177,-122.458177,1,0,JOHN F KENNEDY DR,20170320,CONSERVATORY OF FLOWERS,A,02,25
80,2017,Y,20170217,0,745,0,0,5,W,73.0,N,37.786102,-122.418117,0,0,GEARY ST,20170323,LARKIN ST,C,02,17
81,2017,Y,20170301,3,601,1,0,3,,0.0,Y,37.790577,-122.42069,1,0,POLK ST,20170619,CALIFORNIA ST,A,03,01
82,2017,Y,20170317,3,1826,1,0,5,,0.0,Y,37.764707,-122.415246,1,0,FOLSOM ST,20170619,ENTERPRISE ST,A,03,17
83,2017,Y,20170316,4,834,1,0,4,W,0.0,N,37.780511,-122.41698,1,0,MCALLISTER ST,20170619,LARKIN ST,A,03,16
84,2017,Y,20170321,4,2212,1,0,2,,0.0,N,37.764908,-122.421885,1,0,VALENCIA ST,20170828,VALENCIA ST 758,B,03,21
85,2017,Y,20170311,0,1414,0,0,6,E,48.0,N,37.77528,-122.41592,0,0,MISSION ST,20170417,10TH ST,A,03,11
86,2017,Y,20170314,3,1439,1,0,2,,0.0,Y,37.748371,-122.410548,1,0,CESAR CHAVEZ ST,20170831,ALABAMA ST,A,03,14
87,2017,Y,20170301,3,1705,1,0,3,,0.0,Y,37.72998,-122.461714,1,0,MONTEREY BL,20170831,NORTHGATE DR,A,03,01
88,2017,Y,20170316,3,1905,1,0,4,N,90.0,N,37.784151,-122.410966,1,0,TAYLOR ST,20170831,EDDY ST,A,03,16
89,2017,Y,20170401,3,1206,1,0,6,S,180.0,N,37.789313,-122.459464,1,0,ARGUELLO BL,20170413,JACKSON ST,A,04,01
90,2017,Y,20170407,0,730,0,0,5,,0.0,-,37.765314,-122.415304,0,0,FOLSOM ST,20170523,FOLSOM ST 1800 BLK,B,04,07
91,2017,Y,20170402,4,1400,1,0,7,,0.0,N,37.786597,-122.493117,1,0,EL CAMINO DEL MAR,20171227,32ND AV,A,04,02
92,2017,Y,20170422,2,1332,1,0,6,,0.0,Y,37.794674,-122.399579,1,0,EMBARCADERO,20170513,GRANT ST,A,04,22
93,2017,Y,20170420,3,829,1,0,4,S,144.0,N,37.765229,-122.445979,1,0,ASHBURY ST,20170515,PIEDMONT ST,A,04,20
94,2017,Y,20170423,2,1320,1,0,7,W,100.0,N,37.771779,-122.462072,2,0,JOHN F KENNEDY DR,20170513,CONSERVATORY DR W,A,04,23
95,2017,Y,20170419,4,945,1,0,3,,0.0,Y,37.771541,-122.423721,1,0,MARKET ST,20180521,ELGIN PARK,A,04,19
96,2017,Y,20170422,3,2154,1,0,6,W,100.0,N,37.772198,-122.437286,1,0,PAGE ST,20170520,DIVISADERO ST,A,04,22
97,2017,Y,20170329,3,1721,1,0,3,S,25.0,N,37.784034,-122.41937,1,0,POLK ST,20170417,ELLIS ST,A,03,29
98,2017,Y,20170330,3,1019,1,0,4,W,64.0,N,37.791155,-122.395826,1,0,MISSION ST,20171227,BEALE ST,A,03,30
99,2017,Y,20170323,3,1537,1,0,4,E,120.0,N,37.719375,-122.476276,1,0,CRESPI DR,20170502,CARDENAS AV,A,03,23
100,2017,Y,20170322,4,1109,1,0,3,,0.0,Y,37.785085,-122.411142,1,0,ELLIS ST,20170413,TAYLOR,A,03,22
101,2017,Y,20170303,4,920,1,0,5,,0.0,Y,37.743833,-122.424471,1,0,29TH ST,20170627,DOLORES ST,A,03,03
102,2017,Y,20170316,3,48,1,0,4,,0.0,Y,37.800828,-122.436214,1,0,CHESTNUT ST,20170413,FILLMORE ST,A,03,16
103,2017,Y,20170212,3,1500,1,0,7,,0.0,Y,37.764036,-122.393749,1,0,MARIPOSA ST,20170413,PENNSYLVANIA AV,A,02,12
104,2017,Y,20170328,3,1200,1,0,2,,0.0,Y,37.748371,-122.410548,1,0,CESAR CHAVEZ ST,20170413,ALABAMA ST,A,03,28
105,2017,Y,20170327,3,1945,1,0,1,S,50.0,N,37.757719,-122.407783,1,0,HAMPSHIRE ST,20170419,21ST ST,A,03,27
106,2017,Y,20170327,3,1750,1,0,1,,0.0,Y,37.781494,-122.420465,1,0,VAN NESS AV,20170413,ELM ST,A,03,27
107,2017,Y,20170325,4,1924,1,0,6,E,75.0,N,37.7617,-122.421577,1,0,18TH ST,20170413,VALENCIA ST,A,03,25
108,2017,Y,20170329,4,1605,1,0,3,,0.0,Y,37.774287,-122.43596,1,0,FELL ST,20170412,SCOTT ST,A,03,29
109,2017,Y,20170329,3,1800,1,0,3,W,2.0,N,37.795536,-122.425067,1,0,BROADWAY ST,20170412,FRANKLIN ST,A,03,29
110,2017,Y,20170330,4,1040,1,0,4,,0.0,Y,37.783079,-122.434367,1,0,OFARRELL ST,20170412,STEINER ST,A,03,30
111,2017,Y,20170330,3,915,1,0,4,,0.0,Y,37.774997,-122.471987,1,0,CABRILLO ST,20170412,PARK PRESIDIO BL,A,03,30
112,2017,Y,20170325,4,1404,1,0,6,,0.0,Y,37.811807,-122.371423,1,0,9TH ST,20170412,TREASURE ISLAND,A,03,25
113,2017,Y,20170325,4,1600,1,0,6,W,35.0,N,37.723176,-122.442416,1,0,OCEAN AV,20170418,ONONDAGA ST,A,03,25
114,2017,Y,20170328,4,1800,1,0,2,N,8.0,N,37.805939,-122.418731,1,0,LEAVENWORTH ST,20170412,NORTH POINT ST,A,03,28
115,2017,Y,20170323,3,811,1,0,4,,0.0,Y,37.752505,-122.414084,1,0,24TH ST,20170411,FOLSOM ST,A,03,23
116,2017,Y,20170316,4,1913,1,0,4,,0.0,Y,37.750224,-122.387658,1,0,3RD ST,20170412,CESAR CHAVEZ ST,A,03,16
117,2017,Y,20170316,3,840,1,0,4,,0.0,Y,37.762888,-122.428529,1,0,17TH ST,20170412,CHURCH ST,B,03,16
118,2017,Y,20170316,3,1926,1,0,4,,0.0,Y,37.778724,-122.414757,1,0,MARKET ST,20170412,8TH ST,A,03,16
119,2017,Y,20170314,3,1759,1,0,2,S,70.0,N,37.784093,-122.434569,1,0,STEINER ST,20170413,GEARY BL,A,03,14
120,2017,Y,20170322,4,1942,1,0,3,W,200.0,N,37.781628,-122.493456,1,0,CLEMENT ST,20170411,33RD AV,A,03,22
121,2017,Y,20170318,4,1635,1,0,6,,0.0,Y,37.77139,-122.509901,1,0,FULTON ST,20170413,LA PLAYA ST,A,03,18
122,2017,Y,20170312,4,1317,0,0,7,,0.0,Y,37.767467,-122.472718,1,0,MARTIN LUTHER KING JR DR,20170414,STOW LAKE DR E,A,03,12
123,2017,Y,20170311,3,1740,1,0,6,E,112.0,N,37.728762,-122.409593,1,0,FELTON ST,20170419,HOLYOKE AV,A,03,11
124,2017,Y,20170322,4,2043,1,0,3,S,156.0,N,37.758896,-122.414688,1,0,FOLSOM ST,20170411,20TH ST,A,03,22
125,2017,Y,20170315,4,940,1,0,3,,0.0,Y,37.780187,-122.427024,1,0,GOLDEN GATE AV,20170412,LAGUNA ST,A,03,15
126,2017,Y,20170315,3,1040,1,0,3,,0.0,Y,37.718996,-122.475541,1,0,GONZALEZ DR,20170412,CARDENAS AV,A,03,15
127,2017,Y,20170321,4,1600,1,0,2,N,216.0,N,37.716155,-122.484418,1,0,VIDAL DR,20170411,GARCES DR,A,03,21
128,2017,Y,20170311,4,1859,1,0,6,S,15.0,N,37.779787,-122.415144,1,0,HYDE ST,20170608,FULTON ST,A,03,11
129,2017,Y,20170317,4,1900,1,0,5,,0.0,Y,37.761832,-122.419356,1,0,MISSION ST,20170413,18TH ST,A,03,17
130,2017,Y,20170311,3,1126,1,0,6,,0.0,Y,37.774871,-122.424014,1,0,OCTAVIA ST,20170414,OAK ST,A,03,11
131,2017,Y,20170307,2,834,1,0,2,N,145.0,N,37.734046,-122.391045,2,0,3RD ST,20170413,PALOU AV,A,03,07
132,2017,Y,20170303,4,229,1,0,5,W,20.0,N,37.784871,-122.412795,1,0,ELLIS ST,20170413,JONES ST,A,03,03
133,2017,Y,20170304,4,1619,1,0,6,,0.0,Y,37.77867,-122.416608,1,0,LARKIN ST,20170421,GROVE,C,03,04
134,2017,Y,20170307,4,2125,0,0,2,N,150.0,N,37.754842,-122.505552,1,0,46TH AV,20170413,MORAGA ST,A,03,07
135,2017,Y,20170308,3,1625,1,0,3,,0.0,Y,37.768774,-122.422269,1,0,VALENCIA ST,20170413,BROSNAN ST,A,03,08
136,2017,Y,20170309,3,956,1,0,4,N,3.0,N,37.778724,-122.414757,1,0,HYDE ST,20170617,MARKET ST,A,03,09
137,2017,Y,20170309,3,1555,1,0,4,W,50.0,N,37.752692,-122.41096,1,0,24TH ST,20170617,ALABAMA ST,A,03,09
138,2017,Y,20170310,3,620,1,0,5,,0.0,Y,37.806782,-122.412147,1,0,NORTH POINT ST,20170617,POWELL ST,A,03,10
139,2017,Y,20170303,3,815,0,0,5,,0.0,Y,37.778609,-122.402393,1,0,HARRISON ST,20170413,MERLIN ST,A,03,03
140,2017,Y,20170308,4,1953,1,0,3,,0.0,Y,37.762092,-122.414995,1,0,FOLSOM ST,20170617,18TH ST,A,03,08
141,2017,Y,20170302,4,1745,1,0,4,,0.0,Y,37.78854,-122.396006,1,0,HOWARD ST,20170413,1ST ST,A,03,02
142,2017,Y,20170402,0,435,0,0,7,W,27.0,N,37.767395,-122.428933,0,0,CHURCH ST,20170412,MARKET ST,A,04,02
143,2017,Y,20170319,3,2110,1,0,7,,0.0,Y,37.728102,-122.390561,1,0,KEITH ST,20170418,VAN DYKE AV,A,03,19
144,2017,Y,20170330,3,1800,1,0,4,,0.0,Y,37.780616,-122.390535,1,0,TOWNSEND ST,20170418,2ND ST,A,03,30
145,2017,Y,20170310,4,1735,1,0,5,,0.0,Y,37.766437,-122.459912,1,0,LINCOLN WY,20170418,KEZAR DR,A,03,10
146,2017,Y,20170326,2,1439,1,0,7,,0.0,Y,37.78008,-122.420168,1,0,MARKET ST,20170418,MCCOPPIN ST,A,03,26
147,2017,Y,20170308,4,1839,1,0,3,S,32.0,N,37.774326,-122.417128,1,0,11TH ST,20170418,MISSION ST,A,03,08
148,2017,Y,20170425,4,2305,1,0,2,E,212.0,N,37.778724,-122.414757,1,0,MARKET ST,20170601,HYDE ST,A,04,25
149,2017,Y,20170419,2,2139,1,0,3,,0.0,Y,37.773164,-122.422224,1,0,GOUGH ST,20170512,HAIGHT ST,B,04,19
150,2017,Y,20170414,4,1824,1,0,5,W,95.0,N,37.78676,-122.404575,1,0,MARKET ST,20170525,OFARRELL ST,A,04,14
151,2017,Y,20170428,0,1452,0,0,5,,0.0,Y,37.755311,-122.420972,0,0,VALENCIA ST,20170518,22ND ST,A,04,28
152,2017,Y,20170328,3,1340,1,0,2,E,158.0,N,37.782038,-122.40116,1,0,FOLSOM ST,20170511,4TH ST,A,03,28
153,2017,Y,20170331,4,2000,1,0,5,E,42.0,N,37.779772,-122.389463,1,0,KING ST,20170512,2ND ST,A,03,31
154,2017,Y,20170327,4,1748,1,0,1,N,200.0,N,37.760886,-122.434995,1,0,CASTRO ST,20170613,18TH ST,A,03,27
155,2017,Y,20170331,3,1828,1,0,5,E,300.0,N,37.783999,-122.408067,1,0,MARKET ST,20170511,5TH ST,A,03,31
156,2017,Y,20170408,4,2310,1,0,6,,0.0,Y,37.779769,-122.430316,1,0,GOLDEN GATE AV,20170510,WEBSTER ST,A,04,08
157,2017,Y,20170419,4,2110,1,0,3,,0.0,Y,37.761277,-122.428368,1,0,18TH ST,20170511,CHURCH ST,A,04,19
158,2017,Y,20170419,3,1800,1,0,3,W,60.0,N,37.768292,-122.419984,1,0,14TH ST,20170511,MISSION ST,A,04,19
159,2017,Y,20170416,3,2225,1,0,7,E,32.0,N,37.75883,-122.415771,1,0,20TH ST,20170511,SHOTWELL ST,B,04,16
160,2017,Y,20170424,4,1234,1,0,1,,0.0,Y,37.78352,-122.407489,1,0,5TH ST,20170511,STEVENSON ST,-,04,24
161,2017,Y,20170424,3,1647,1,0,1,E,75.0,N,37.80641,-122.437445,2,0,MARINA BL,20170511,FILLMORE ST,A,04,24
162,2017,Y,20170409,3,2111,1,0,7,,0.0,Y,37.762985,-122.489989,1,0,31ST AV,20170511,IRVING ST,A,04,09
163,2017,Y,20170417,3,1705,1,0,1,,0.0,Y,37.794674,-122.399579,1,0,EMBARCADERO,20170511,MARKET ST,F,04,17
164,2017,Y,20170404,3,1416,1,0,2,S,30.0,N,37.782074,-122.412241,1,0,JONES ST,20170511,GOLDEN GATE AV,A,04,04
165,2017,Y,20170405,3,1920,1,0,3,E,50.0,N,37.789283,-122.401378,1,0,MARKET ST,20170511,2ND ST,A,04,05
166,2017,Y,20170415,4,1615,1,0,6,,0.0,Y,37.806143,-122.417077,1,0,NORTHPOINT ST,20170515,JONES ST,A,04,15
167,2017,Y,20170410,4,820,1,0,1,S,6.0,N,37.760402,-122.463912,1,0,7TH AV,20170515,KIRKHAM ST,A,04,10
168,2017,Y,20170413,3,1625,1,0,4,,0.0,Y,37.765459,-122.476201,1,0,18TH AV,20170515,LINCOLN WY,A,04,13
169,2017,Y,20170410,4,1524,1,0,1,,0.0,Y,37.791694,-122.398338,1,0,MARKET ST,20170515,FRONT ST,A,04,10
170,2017,Y,20170413,4,1610,1,0,4,S,155.0,N,37.7617,-122.421577,1,0,VALENCIA ST,20170515,18TH ST,A,04,13
171,2017,Y,20170403,4,1506,1,0,1,,0.0,Y,37.742019,-122.499262,1,0,TARAVAL ST,20170609,41ST AV,A,04,03
172,2017,Y,20170406,4,1755,1,0,4,S,180.0,N,37.773044,-122.403233,1,0,7TH ST,20170515,BRANNAN ST,C,04,06
173,2017,Y,20170403,3,1721,1,0,1,S,138.0,N,37.738826,-122.423954,1,0,MISSION ST,20170515,APPLETON AV,A,04,03
174,2017,Y,20170403,3,2008,1,0,1,,0.0,Y,37.765767,-122.431026,1,0,MARKET ST,20170515,SANCHEZ ST,A,04,03
175,2017,Y,20170409,4,1534,1,0,7,,0.0,Y,37.808581,-122.412513,1,0,JEFFERSON ST,20170515,POWELL ST,A,04,09
176,2017,Y,20170412,3,1554,1,0,3,S,11.0,N,37.780915,-122.413698,1,0,MCALLISTER ST,20170512,LEAVENWORTH ST,B,04,12
177,2017,Y,20170418,3,945,1,0,2,,0.0,Y,37.789616,-122.420498,1,0,POLK ST,20170515,PINE ST,F,04,18
178,2017,Y,20170404,4,2333,0,0,2,,0.0,Y,37.769359,-122.398613,1,0,7TH ST,20170525,MISSION BAY DR,A,04,04
179,2017,Y,20170428,3,1430,1,0,5,,0.0,Y,37.78008,-122.420168,1,0,MARKET ST,20170512,MCCOPPIN ST,A,04,28
180,2017,Y,20170321,0,943,0,0,2,N,15.0,N,37.780354,-122.399158,0,0,4TH ST,20170516,PERRY ST,A,03,21
181,2017,Y,20170402,3,1838,1,0,7,,0.0,Y,37.794051,-122.407909,1,0,STOCKTON ST,20170512,CLAY ST,A,04,02
182,2017,Y,20170413,0,2059,0,0,4,W,45.0,N,37.789628,-122.405402,0,0,SUTTER ST,20170523,GRANT ST,A,04,13
183,2017,Y,20170414,3,1315,0,0,5,,0.0,Y,37.752692,-122.41096,1,0,24TH ST,20180517,ALABAMA ST,A,04,14
184,2017,Y,20170103,3,1929,1,0,2,,0.0,Y,37.770634,-122.412496,1,0,HARRISON ST,20170519,11TH ST,C,01,03
185,2017,Y,20170506,4,850,1,0,6,N,49.0,N,37.780268,-122.418605,1,0,POLK ST,20170614,MCALLISTER ST,A,05,06
186,2017,Y,20170524,4,1107,1,0,3,,0.0,Y,37.774871,-122.424014,1,0,OCTAVIA ST,20170614,OAK ST,B,05,24
187,2017,Y,20170503,2,1723,1,0,3,,0.0,Y,37.779007,-122.46629,1,0,8TH AV,20170613,ANZA ST,A,05,03
188,2017,Y,20170513,3,2345,1,0,6,,0.0,Y,37.782164,-122.418997,1,0,POLK ST,20170711,TURK ST,A,05,13
189,2017,Y,20170503,3,1350,1,0,3,W,15.0,N,37.778121,-122.428303,1,0,FULTON,20170613,BUCHANAN ST,A,05,03
190,2017,Y,20170504,3,2223,1,0,4,,0.0,Y,37.76138,-122.439415,1,0,MARKET ST,20170613,DOUGLASS ST,A,05,04
